iso_code,countryname,months,total_cases,total_deaths,fatality_rate
SAU,Saudi Arabia,2020-06,190823,1649,0.00864151595981616472
SAU,Saudi Arabia,2020-07,275905,2866,0.01038763342454830467
SAU,Saudi Arabia,2020-08,315772,3897,0.01234118287878595949
SAU,Saudi Arabia,2020-09,334605,4768,0.01424963763243227089
SAU,Saudi Arabia,2020-10,347282,5402,0.01555508203707649691
SAU,Saudi Arabia,2020-11,357360,5896,0.01649876874860085068
SAU,Saudi Arabia,2020-12,362741,6223,0.01715549110798062529
SAU,Saudi Arabia,2021-01,368074,6375,0.01731988676190113944
SAU,Saudi Arabia,2021-02,377383,6494,0.01720798234154691653
SAU,Saudi Arabia,2021-03,390007,6669,0.01709969308243185379
SAU,Saudi Arabia,2021-04,417363,6957,0.01666894286268787602
SAU,Saudi Arabia,2021-05,450436,7362,0.01634416432079141099
SDN,Sudan,2020-03,7,2,0.28571428571428571429
SDN,Sudan,2020-04,375,31,0.08266666666666666667
SDN,Sudan,2020-05,4800,286,0.05958333333333333333
SDN,Sudan,2020-06,9372,572,0.06103286384976525822
SDN,Sudan,2020-07,11579,746,0.06442697987736419380
SDN,Sudan,2020-08,13189,823,0.06240048525286223368
SDN,Sudan,2020-09,13646,836,0.06126337388245639748
SDN,Sudan,2020-10,13804,837,0.06063459866705302811
SDN,Sudan,2020-11,18045,1249,0.06921584926572457745
SDN,Sudan,2020-12,25500,1468,0.05756862745098039216
SDN,Sudan,2021-01,29380,1807,0.06150442477876106195
SDN,Sudan,2021-02,30347,1880,0.06195011038982436485
SDN,Sudan,2021-03,31833,2063,0.06480696132943800459
SDN,Sudan,2021-04,33944,2349,0.06920221541362243695
SEN,Senegal,2020-03,175,,
SEN,Senegal,2020-04,933,9,0.00964630225080385852
SEN,Senegal,2020-05,3645,42,0.01152263374485596708
SEN,Senegal,2020-06,6793,112,0.01648756072427498896
SEN,Senegal,2020-07,10232,205,0.02003518373729476153
SEN,Senegal,2020-08,13611,284,0.02086547645286900301
SEN,Senegal,2020-09,14982,311,0.02075824322520357763
SEN,Senegal,2020-10,15616,324,0.02074795081967213115
SEN,Senegal,2020-11,16089,333,0.02069737087451053515
SEN,Senegal,2020-12,19140,410,0.02142110762800417973
SEN,Senegal,2021-01,26523,628,0.02367756286996191984
SEN,Senegal,2021-02,34520,872,0.02526071842410196987
SEN,Senegal,2021-03,38705,1051,0.02715411445549670585
SEN,Senegal,2021-04,40344,1107,0.02743902439024390244
SGP,Singapore,2020-01,13,,
SGP,Singapore,2020-02,102,,
SGP,Singapore,2020-03,926,3,0.00323974082073434125
SGP,Singapore,2020-04,16169,15,0.00092770115653410848
SGP,Singapore,2020-05,34884,23,0.00065932805870886366
SGP,Singapore,2020-06,43907,26,0.00059216070330471223
SGP,Singapore,2020-07,52205,27,0.00051719183986208218
SGP,Singapore,2020-08,56812,27,0.00047525170738576357
SGP,Singapore,2020-09,57765,27,0.00046741106206180213
SGP,Singapore,2020-10,58015,28,0.00048263380160303370
SGP,Singapore,2020-11,58218,29,0.00049812772681988388
SGP,Singapore,2020-12,58599,29,0.00049488899127971467
SLB,Solomon Islands,2020-10,8,,
SLB,Solomon Islands,2020-11,17,,
SLB,Solomon Islands,2020-12,17,,
SLB,Solomon Islands,2021-01,17,,
SLB,Solomon Islands,2021-02,18,,
SLB,Solomon Islands,2021-03,19,,
SLB,Solomon Islands,2021-04,20,,
SLB,Solomon Islands,2021-05,20,,
SLE,Sierra Leone,2020-03,1,,
SLE,Sierra Leone,2020-04,124,7,0.05645161290322580645
SLE,Sierra Leone,2020-05,861,46,0.05342624854819976771
SLE,Sierra Leone,2020-06,1462,60,0.04103967168262653899
SLE,Sierra Leone,2020-07,1823,67,0.03675260559517279210
SLE,Sierra Leone,2020-08,2022,70,0.03461918892185954500
SLE,Sierra Leone,2020-09,2231,72,0.03227252353204840879
SLE,Sierra Leone,2020-10,2366,74,0.03127641589180050719
SLE,Sierra Leone,2020-11,2412,74,0.03067993366500829187
SLE,Sierra Leone,2020-12,2611,76,0.02910762160091918805
SLE,Sierra Leone,2021-01,3593,79,0.02198719732813804620
SLE,Sierra Leone,2021-02,3887,79,0.02032415744790326730
SLE,Sierra Leone,2021-03,3980,79,0.01984924623115577889
SLV,El Salvador,2020-03,32,1,0.03125000000000000000
SLV,El Salvador,2020-04,395,10,0.02531645569620253165
SLV,El Salvador,2020-05,2517,46,0.01827572506952721494
SLV,El Salvador,2020-06,6438,174,0.02702702702702702703
SLV,El Salvador,2020-07,16632,448,0.02693602693602693603
SLV,El Salvador,2020-08,25729,717,0.02786738699521940223
SLV,El Salvador,2020-09,29077,843,0.02899198679368573099
SLV,El Salvador,2020-10,33826,975,0.02882398155265180630
SLV,El Salvador,2020-11,38941,1114,0.02860738039598366760
SLV,El Salvador,2020-12,46242,1327,0.02869685567233251157
SLV,El Salvador,2021-01,54966,1623,0.02952734417639995634
SLV,El Salvador,2021-02,60181,1854,0.03080706535285222911
SLV,El Salvador,2021-03,64726,2006,0.03099218243055340976
SMR,San Marino,2020-02,1,1,1.00000000000000000000
SMR,San Marino,2020-03,236,26,0.11016949152542372881
SMR,San Marino,2020-04,563,41,0.07282415630550621670
SMR,San Marino,2020-05,687,42,0.06113537117903930131
SMR,San Marino,2020-06,713,42,0.05890603085553997195
SMR,San Marino,2020-07,716,42,0.05865921787709497207
SMR,San Marino,2020-08,735,42,0.05714285714285714286
SMR,San Marino,2020-09,749,42,0.05607476635514018692
SMR,San Marino,2020-10,958,42,0.04384133611691022965
SMR,San Marino,2020-11,1609,45,0.02796768178993163456
SMR,San Marino,2020-12,2333,59,0.02528932704672096014
SMR,San Marino,2021-01,3025,67,0.02214876033057851240
SMR,San Marino,2021-02,3716,74,0.01991388589881593111
SRB,Serbia,2020-03,900,16,0.01777777777777777778
SRB,Serbia,2020-04,9009,179,0.01986901986901986902
SRB,Serbia,2020-05,11412,243,0.02129337539432176656
SRB,Serbia,2020-06,14564,277,0.01901950013732491074
SRB,Serbia,2020-07,25552,573,0.02242485911083281152
SRB,Serbia,2020-08,31406,713,0.02270266827994650704
SRB,Serbia,2020-09,33551,749,0.02232422282495305654
SRB,Serbia,2020-10,46954,820,0.01746390083911913788
SRB,Serbia,2020-11,175438,1604,0.00914283108562569113
SRB,Serbia,2020-12,337923,3211,0.00950216469432385484
SRB,Serbia,2021-01,395263,4020,0.01017044347687489090
SSD,South Sudan,2020-04,35,,
SSD,South Sudan,2020-05,994,10,0.01006036217303822938
SSD,South Sudan,2020-06,2007,38,0.01893373193821624315
SSD,South Sudan,2020-07,2322,46,0.01981050818260120586
SSD,South Sudan,2020-08,2527,47,0.01859912940245350218
SSD,South Sudan,2020-09,2704,49,0.01812130177514792899
SSD,South Sudan,2020-10,2905,58,0.01996557659208261618
SSD,South Sudan,2020-11,3109,61,0.01962045673850112576
SSD,South Sudan,2020-12,3558,63,0.01770657672849915683
SSD,South Sudan,2021-01,3929,64,0.01628913209468058030
SSD,South Sudan,2021-02,7926,93,0.01173353520060560182
SSD,South Sudan,2021-03,10165,109,0.01072306935563207083
SSD,South Sudan,2021-04,10583,115,0.01086648398374751961
SSD,South Sudan,2021-05,10688,115,0.01075973053892215569
STP,Sao Tome and Principe,2020-04,14,,
STP,Sao Tome and Principe,2020-05,483,12,0.02484472049689440994
STP,Sao Tome and Principe,2020-06,714,13,0.01820728291316526611
STP,Sao Tome and Principe,2020-07,871,15,0.01722158438576349024
STP,Sao Tome and Principe,2020-08,896,15,0.01674107142857142857
STP,Sao Tome and Principe,2020-09,911,15,0.01646542261251372119
STP,Sao Tome and Principe,2020-10,945,16,0.01693121693121693122
STP,Sao Tome and Principe,2020-11,991,17,0.01715438950554994955
STP,Sao Tome and Principe,2020-12,1014,17,0.01676528599605522682
STP,Sao Tome and Principe,2021-01,1257,17,0.01352426412092283214
STP,Sao Tome and Principe,2021-02,1786,29,0.01623740201567749160
STP,Sao Tome and Principe,2021-03,2223,34,0.01529464687359424202
STP,Sao Tome and Principe,2021-04,2302,35,0.01520417028670721112
SUR,Suriname,2020-03,9,,
SUR,Suriname,2020-04,10,1,0.10000000000000000000
SUR,Suriname,2020-05,23,1,0.04347826086956521739
SUR,Suriname,2020-06,515,13,0.02524271844660194175
SUR,Suriname,2020-07,1650,26,0.01575757575757575758
SUR,Suriname,2020-08,4034,71,0.01760039662865642043
SUR,Suriname,2020-09,4877,104,0.02132458478572893172
SUR,Suriname,2020-10,5203,111,0.02133384585815875456
SUR,Suriname,2020-11,5312,117,0.02202560240963855422
SUR,Suriname,2020-12,6210,122,0.01964573268921095008
SUR,Suriname,2021-01,8438,154,0.01825077032472149799
SUR,Suriname,2021-02,8929,172,0.01926307537238212566
SUR,Suriname,2021-03,9122,177,0.01940363955272966455
SUR,Suriname,2021-04,10363,204,0.01968541928013123613
SVK,Slovakia,2020-03,363,,
SVK,Slovakia,2020-04,1396,23,0.01647564469914040115
SVK,Slovakia,2020-05,1521,28,0.01840894148586456279
SVK,Slovakia,2020-06,1667,28,0.01679664067186562687
SVK,Slovakia,2020-07,2292,29,0.01265270506108202443
SVK,Slovakia,2020-08,3917,33,0.00842481490936941537
SVK,Slovakia,2020-09,10141,48,0.00473326101962331131
SVK,Slovakia,2020-10,57664,219,0.00379786348501664817
SVK,Slovakia,2020-11,105929,839,0.00792039951288126953
SVK,Slovakia,2020-12,179543,2138,0.01190801089432615028
SVN,Slovenia,2020-03,802,15,0.01870324189526184539
SVN,Slovenia,2020-04,1429,91,0.06368089573128061582
SVN,Slovenia,2020-05,1473,108,0.07331975560081466395
SVN,Slovenia,2020-06,1600,111,0.06937500000000000000
SVN,Slovenia,2020-07,2156,119,0.05519480519480519481
SVN,Slovenia,2020-08,2883,133,0.04613250086715227194
SVN,Slovenia,2020-09,5690,150,0.02636203866432337434
SVN,Slovenia,2020-10,34307,338,0.00985221674876847291
SVN,Slovenia,2020-11,75814,1435,0.01892790249821932625
SWE,Sweden,2020-02,14,,
SWE,Sweden,2020-03,4834,385,0.07964418700868845676
SWE,Sweden,2020-04,21601,2586,0.11971667978334336373
SWE,Sweden,2020-05,38661,4395,0.11368045316986110033
SWE,Sweden,2020-06,67924,5333,0.07851422177728048996
SWE,Sweden,2020-07,77076,5743,0.07451087238569723390
SWE,Sweden,2020-08,84379,5821,0.06898635916519513149
SWE,Sweden,2020-09,92863,5893,0.06345907411994012685
SWE,Sweden,2020-10,124355,5938,0.04775039202283784327
SWE,Sweden,2020-11,243129,6681,0.02747923941611243414
SWE,Sweden,2020-12,437379,8727,0.01995294698648083241
SWZ,Eswatini,2020-03,9,,
SWZ,Eswatini,2020-04,100,1,0.01000000000000000000
SWZ,Eswatini,2020-05,285,2,0.00701754385964912281
SWZ,Eswatini,2020-06,812,11,0.01354679802955665025
SWZ,Eswatini,2020-07,2648,41,0.01548338368580060423
SWZ,Eswatini,2020-08,4577,91,0.01988201878960017479
SWZ,Eswatini,2020-09,5482,109,0.01988325428675665815
SWZ,Eswatini,2020-10,5917,117,0.01977353388541490620
SWZ,Eswatini,2020-11,6419,122,0.01900607571272783923
SWZ,Eswatini,2020-12,9358,205,0.02190639025432784783
SWZ,Eswatini,2021-01,15711,565,0.03596206479536630386
SWZ,Eswatini,2021-02,17014,652,0.03832138239097214059
SWZ,Eswatini,2021-03,17337,667,0.03847263078964065294
SWZ,Eswatini,2021-04,18458,671,0.03635280095351609058
SWZ,Eswatini,2021-05,18595,673,0.03619252487227749395
SYC,Seychelles,2020-03,10,,
SYC,Seychelles,2020-04,11,,
SYC,Seychelles,2020-05,11,,
SYC,Seychelles,2020-06,81,,
SYC,Seychelles,2020-07,114,,
SYC,Seychelles,2020-08,131,,
SYC,Seychelles,2020-09,141,,
SYC,Seychelles,2020-10,152,,
SYC,Seychelles,2020-11,172,,
SYC,Seychelles,2020-12,226,,
SYC,Seychelles,2021-01,1186,3,0.00252951096121416526
TCD,Chad,2020-03,7,,
TCD,Chad,2020-04,73,5,0.06849315068493150685
TCD,Chad,2020-05,778,65,0.08354755784061696658
TCD,Chad,2020-06,866,74,0.08545034642032332564
TCD,Chad,2020-07,936,75,0.08012820512820512821
TCD,Chad,2020-08,1013,77,0.07601184600197433366
TCD,Chad,2020-09,1200,85,0.07083333333333333333
TCD,Chad,2020-10,1483,98,0.06608226567768037761
TCD,Chad,2020-11,1688,101,0.05983412322274881517
TCD,Chad,2020-12,2113,104,0.04921911973497397066
TCD,Chad,2021-01,3376,118,0.03495260663507109005
TCD,Chad,2021-02,3973,140,0.03523785552479234835
TCD,Chad,2021-03,4533,164,0.03617913081844253254
TCD,Chad,2021-04,4817,170,0.03529167531658708740
TCD,Chad,2021-05,4931,173,0.03508416142770229162
TCD,Chad,2021-06,4951,174,0.03514441526964249647
TGO,Togo,2020-03,34,1,0.02941176470588235294
TGO,Togo,2020-04,116,9,0.07758620689655172414
TGO,Togo,2020-05,442,13,0.02941176470588235294
TGO,Togo,2020-06,650,14,0.02153846153846153846
TGO,Togo,2020-07,941,19,0.02019128586609989373
TGO,Togo,2020-08,1400,28,0.02000000000000000000
TGO,Togo,2020-09,1784,48,0.02690582959641255605
TGO,Togo,2020-10,2331,57,0.02445302445302445302
TGO,Togo,2020-11,2974,64,0.02151983860121049092
TGO,Togo,2020-12,3633,68,0.01871731351500137627
TGO,Togo,2021-01,5074,77,0.01517540402049664959
TGO,Togo,2021-02,6901,84,0.01217214896391827271
TGO,Togo,2021-03,10249,109,0.01063518392038247634
TGO,Togo,2021-04,12967,123,0.00948561733631526182
THA,Thailand,2020-01,19,,
THA,Thailand,2020-02,42,,
THA,Thailand,2020-03,1651,10,0.00605693519079345851
THA,Thailand,2020-04,2954,54,0.01828029790115098172
THA,Thailand,2020-05,3081,57,0.01850048685491723466
THA,Thailand,2020-06,3171,58,0.01829076001261431725
THA,Thailand,2020-07,3310,58,0.01752265861027190332
THA,Thailand,2020-08,3412,58,0.01699882766705744431
THA,Thailand,2020-09,3569,59,0.01653124124404595125
THA,Thailand,2020-10,3784,59,0.01559196617336152220
THA,Thailand,2020-11,4008,60,0.01497005988023952096
THA,Thailand,2020-12,7163,63,0.00879519754292894039
THA,Thailand,2021-01,19618,77,0.00392496686716280966
THA,Thailand,2021-02,26031,83,0.00318850601206254082
TJK,Tajikistan,2020-05,3807,47,0.01234567901234567901
TJK,Tajikistan,2020-06,5900,52,0.00881355932203389831
TJK,Tajikistan,2020-07,7366,60,0.00814553353244637524
TJK,Tajikistan,2020-08,8550,68,0.00795321637426900585
TJK,Tajikistan,2020-09,9726,75,0.00771128932757557064
TJK,Tajikistan,2020-10,10977,82,0.00747016489022501594
TJK,Tajikistan,2020-11,12155,86,0.00707527766351295763
TJK,Tajikistan,2020-12,13665,90,0.00658616904500548847
TJK,Tajikistan,2021-01,13714,91,0.00663555490739390404
TJK,Tajikistan,2021-02,13714,91,0.00663555490739390404
TJK,Tajikistan,2021-03,13714,91,0.00663555490739390404
TJK,Tajikistan,2021-04,13714,91,0.00663555490739390404
TLS,Timor,2020-03,1,,
TLS,Timor,2020-04,24,,
TLS,Timor,2020-05,24,,
TLS,Timor,2020-06,24,,
TLS,Timor,2020-07,24,,
TLS,Timor,2020-08,27,,
TLS,Timor,2020-09,28,,
TLS,Timor,2020-10,30,,
TLS,Timor,2020-11,30,,
TLS,Timor,2020-12,44,,
TLS,Timor,2021-01,70,,
TLS,Timor,2021-02,113,,
TLS,Timor,2021-03,604,,
TLS,Timor,2021-04,2276,3,0.00131810193321616872
TTO,Trinidad and Tobago,2020-03,87,3,0.03448275862068965517
TTO,Trinidad and Tobago,2020-04,116,8,0.06896551724137931034
TTO,Trinidad and Tobago,2020-05,117,8,0.06837606837606837607
TTO,Trinidad and Tobago,2020-06,130,8,0.06153846153846153846
TTO,Trinidad and Tobago,2020-07,169,8,0.04733727810650887574
TTO,Trinidad and Tobago,2020-08,1759,22,0.01250710631040363843
TTO,Trinidad and Tobago,2020-09,4531,76,0.01677333921871551534
TTO,Trinidad and Tobago,2020-10,5692,108,0.01897399859451862263
TTO,Trinidad and Tobago,2020-11,6669,120,0.01799370220422852002
TTO,Trinidad and Tobago,2020-12,7150,127,0.01776223776223776224
TTO,Trinidad and Tobago,2021-01,7564,134,0.01771549444738233739
TTO,Trinidad and Tobago,2021-02,7713,139,0.01802152210553610787
TTO,Trinidad and Tobago,2021-03,8026,142,0.01769249937702466982
TTO,Trinidad and Tobago,2021-04,10824,169,0.01561345158906134516
TUN,Tunisia,2020-03,394,10,0.02538071065989847716
TUN,Tunisia,2020-04,994,41,0.04124748490945674044
TUN,Tunisia,2020-05,1077,48,0.04456824512534818942
TUN,Tunisia,2020-06,1174,50,0.04258943781942078365
TUN,Tunisia,2020-07,1535,50,0.03257328990228013029
TUN,Tunisia,2020-08,3803,77,0.02024717328424927689
TUN,Tunisia,2020-09,18413,265,0.01439200564818334872
TUN,Tunisia,2020-10,59813,1317,0.02201862471369100363
TUN,Tunisia,2020-11,96769,3260,0.03368847461480432783
TUN,Tunisia,2020-12,139140,4676,0.03360643955728043697
TUN,Tunisia,2021-01,208885,6754,0.03233358067836369294
TUN,Tunisia,2021-02,233277,8001,0.03429828058488406487
TUN,Tunisia,2021-03,254018,8812,0.03469045500712547930
TUR,Turkey,2020-03,13531,214,0.01581553469810065775
TUR,Turkey,2020-04,120204,3174,0.02640511131077168813
TUR,Turkey,2020-05,163942,4540,0.02769272059630845055
TUR,Turkey,2020-06,199906,5131,0.02566706351985433154
TUR,Turkey,2020-07,230873,5691,0.02464991575454903778
TUR,Turkey,2020-08,270133,6370,0.02358097677810559983
TUR,Turkey,2020-09,318663,8195,0.02571682310152104261
TUR,Turkey,2020-10,375367,10252,0.02731193738394691062
TUR,Turkey,2020-11,638847,13746,0.02151688902037577072
TUR,Turkey,2020-12,2208652,20881,0.00945418291337883922
TUR,Turkey,2021-01,2477463,25993,0.01049178131015478334
TZA,Tanzania,2020-03,19,1,0.05263157894736842105
TZA,Tanzania,2020-04,480,16,0.03333333333333333333
TZA,Tanzania,2020-05,509,21,0.04125736738703339882
TZA,Tanzania,2020-06,509,21,0.04125736738703339882
TZA,Tanzania,2020-07,509,21,0.04125736738703339882
TZA,Tanzania,2020-08,509,21,0.04125736738703339882
TZA,Tanzania,2020-09,509,21,0.04125736738703339882
TZA,Tanzania,2020-10,509,21,0.04125736738703339882
TZA,Tanzania,2020-11,509,21,0.04125736738703339882
TZA,Tanzania,2020-12,509,21,0.04125736738703339882
TZA,Tanzania,2021-01,509,21,0.04125736738703339882
TZA,Tanzania,2021-02,509,21,0.04125736738703339882
TZA,Tanzania,2021-03,509,21,0.04125736738703339882
TZA,Tanzania,2021-04,509,21,0.04125736738703339882
TZA,Tanzania,2021-05,509,21,0.04125736738703339882
TZA,Tanzania,2021-06,509,21,0.04125736738703339882
TZA,Tanzania,2021-07,1017,21,0.02064896755162241888
UGA,Uganda,2020-03,44,,
UGA,Uganda,2020-04,83,,
UGA,Uganda,2020-05,417,,
UGA,Uganda,2020-06,889,,
UGA,Uganda,2020-07,1154,3,0.00259965337954939341
UGA,Uganda,2020-08,2972,32,0.01076716016150740242
UGA,Uganda,2020-09,8129,75,0.00922622708820273096
UGA,Uganda,2020-10,12495,111,0.00888355342136854742
UGA,Uganda,2020-11,20459,205,0.01002004008016032064
UGA,Uganda,2020-12,35216,251,0.00712744207178555202
UGA,Uganda,2021-01,39579,324,0.00818615932691578868
UGA,Uganda,2021-02,40357,334,0.00827613549074509998
UGA,Uganda,2021-03,40867,335,0.00819732302346636651
UGA,Uganda,2021-04,41866,342,0.00816891988725935126
UKR,Ukraine,2020-03,645,17,0.02635658914728682171
UKR,Ukraine,2020-04,10406,261,0.02508168364405150874
UKR,Ukraine,2020-05,23672,708,0.02990875295708009463
UKR,Ukraine,2020-06,45254,1173,0.02592036063110443276
UKR,Ukraine,2020-07,71404,1717,0.02404627191753963363
UKR,Ukraine,2020-08,124132,2605,0.02098572487352173493
UKR,Ukraine,2020-09,214446,4221,0.01968327690887216362
UKR,Ukraine,2020-10,399330,7399,0.01852853529662184158
UKR,Ukraine,2020-11,752343,12731,0.01692180295423762832
UKR,Ukraine,2020-12,1086997,19281,0.01773785944211437566
UKR,Ukraine,2021-01,1261546,23860,0.01891330161563668705
UKR,Ukraine,2021-02,1395528,27404,0.01963701194100010892
URY,Uruguay,2020-03,338,1,0.00295857988165680473
URY,Uruguay,2020-04,643,17,0.02643856920684292379
URY,Uruguay,2020-05,823,22,0.02673147023086269745
URY,Uruguay,2020-06,936,27,0.02884615384615384615
URY,Uruguay,2020-07,1264,35,0.02768987341772151899
URY,Uruguay,2020-08,1595,44,0.02758620689655172414
URY,Uruguay,2020-09,2046,48,0.02346041055718475073
URY,Uruguay,2020-10,3124,58,0.01856594110115236876
URY,Uruguay,2020-11,5857,77,0.01314666211371009049
URY,Uruguay,2020-12,19119,181,0.00946702233380406925
URY,Uruguay,2021-01,41738,436,0.01044611624898174326
URY,Uruguay,2021-02,57994,608,0.01048384315618857123
USA,United States,2020-01,8,,
USA,United States,2020-02,25,1,0.04000000000000000000
USA,United States,2020-03,192079,5362,0.02791559722822380375
USA,United States,2020-04,1080942,66187,0.06123085234915471875
USA,United States,2020-05,1799674,107733,0.05986250843208269942
USA,United States,2020-06,2643189,127471,0.04822621462180721848
USA,United States,2020-07,4566896,153989,0.03371852566820002032
USA,United States,2020-08,6025135,183617,0.03047516777632368403
USA,United States,2020-09,7233295,207017,0.02862001342403427484
USA,United States,2020-10,9167590,231520,0.02525418348769960262
USA,United States,2020-11,13681239,270821,0.01979506388273752107
USA,United States,2020-12,20153428,352001,0.01746606086071312533
UZB,Uzbekistan,2020-03,172,2,0.01162790697674418605
UZB,Uzbekistan,2020-04,2039,9,0.00441392839627268269
UZB,Uzbekistan,2020-05,3623,15,0.00414021529119514215
UZB,Uzbekistan,2020-06,8503,26,0.00305774432553216512
UZB,Uzbekistan,2020-07,24009,141,0.00587279770086217668
UZB,Uzbekistan,2020-08,41893,320,0.00763850762657245841
UZB,Uzbekistan,2020-09,56717,470,0.00828675705696704692
UZB,Uzbekistan,2020-10,66932,566,0.00845634375186756708
UZB,Uzbekistan,2020-11,73094,610,0.00834541822858237338
UZB,Uzbekistan,2020-12,77060,614,0.00796781728523228653
UZB,Uzbekistan,2021-01,78711,621,0.00788962152685139307
UZB,Uzbekistan,2021-02,79926,622,0.00778219853364362035
UZB,Uzbekistan,2021-03,82869,629,0.00759029311322690029
UZB,Uzbekistan,2021-04,90808,649,0.00714694740551493261
VCT,Saint Vincent and the Grenadines,2020-03,1,,
VCT,Saint Vincent and the Grenadines,2020-04,16,,
VCT,Saint Vincent and the Grenadines,2020-05,26,,
VCT,Saint Vincent and the Grenadines,2020-06,29,,
VCT,Saint Vincent and the Grenadines,2020-07,54,,
VCT,Saint Vincent and the Grenadines,2020-08,60,,
VCT,Saint Vincent and the Grenadines,2020-09,64,,
VCT,Saint Vincent and the Grenadines,2020-10,74,,
VCT,Saint Vincent and the Grenadines,2020-11,85,,
VCT,Saint Vincent and the Grenadines,2020-12,121,,
VCT,Saint Vincent and the Grenadines,2021-01,901,2,0.00221975582685904550
VCT,Saint Vincent and the Grenadines,2021-02,1556,8,0.00514138817480719794
VCT,Saint Vincent and the Grenadines,2021-03,1748,10,0.00572082379862700229
VCT,Saint Vincent and the Grenadines,2021-04,1864,11,0.00590128755364806867
VCT,Saint Vincent and the Grenadines,2021-05,2035,12,0.00589680589680589681
VCT,Saint Vincent and the Grenadines,2021-06,2225,12,0.00539325842696629213
VEN,Venezuela,2020-03,135,3,0.02222222222222222222
VEN,Venezuela,2020-04,333,16,0.04804804804804804805
VEN,Venezuela,2020-05,1510,14,0.00927152317880794702
VEN,Venezuela,2020-06,5832,51,0.00874485596707818930
VEN,Venezuela,2020-07,18574,164,0.00882954667815225584
VEN,Venezuela,2020-08,46728,386,0.00826057181989385379
VEN,Venezuela,2020-09,75122,628,0.00835973483134101861
VEN,Venezuela,2020-10,92013,798,0.00867268755501939943
VEN,Venezuela,2020-11,102394,897,0.00876027892259312069
VEN,Venezuela,2020-12,113558,1028,0.00905264270240758027
VEN,Venezuela,2021-01,126927,1189,0.00936758924421123953
VEN,Venezuela,2021-02,139116,1344,0.00966100232899163288
VEN,Venezuela,2021-03,160497,1602,0.00998149498121460214
VEN,Venezuela,2021-04,197683,2136,0.01080517798697915349
VEN,Venezuela,2021-05,234165,2646,0.01129972455319966690
VNM,Vietnam,2020-01,2,,
VNM,Vietnam,2020-02,16,,
VNM,Vietnam,2020-03,212,,
VNM,Vietnam,2020-04,270,,
VNM,Vietnam,2020-05,328,,
VNM,Vietnam,2020-06,355,,
VNM,Vietnam,2020-07,558,3,0.00537634408602150538
VNM,Vietnam,2020-08,1044,34,0.03256704980842911877
VNM,Vietnam,2020-09,1094,35,0.03199268738574040219
VNM,Vietnam,2020-10,1180,35,0.02966101694915254237
VNM,Vietnam,2020-11,1347,35,0.02598366740905716407
VNM,Vietnam,2020-12,1465,35,0.02389078498293515358
VNM,Vietnam,2021-01,1817,35,0.01926252063841496973
VNM,Vietnam,2021-02,2448,35,0.01429738562091503268
VNM,Vietnam,2021-03,2603,35,0.01344602381867076450
VUT,Vanuatu,2020-11,1,,
VUT,Vanuatu,2020-12,1,,
VUT,Vanuatu,2021-01,1,,
VUT,Vanuatu,2021-02,1,,
VUT,Vanuatu,2021-03,3,,
VUT,Vanuatu,2021-04,4,1,0.25000000000000000000
VUT,Vanuatu,2021-05,4,1,0.25000000000000000000
VUT,Vanuatu,2021-06,4,1,0.25000000000000000000
WSM,Samoa,2020-11,2,,
WSM,Samoa,2020-12,2,,
WSM,Samoa,2021-01,2,,
WSM,Samoa,2021-02,3,,
WSM,Samoa,2021-03,3,,
WSM,Samoa,2021-04,3,,
WSM,Samoa,2021-05,3,,
YEM,Yemen,2020-04,6,2,0.33333333333333333333
YEM,Yemen,2020-05,323,80,0.24767801857585139319
YEM,Yemen,2020-06,1158,312,0.26943005181347150259
YEM,Yemen,2020-07,1728,493,0.28530092592592592593
YEM,Yemen,2020-08,1958,566,0.28907048008171603677
YEM,Yemen,2020-09,2034,587,0.28859390363815142576
YEM,Yemen,2020-10,2063,599,0.29035385361124575860
YEM,Yemen,2020-11,2077,605,0.29128550794415021666
YEM,Yemen,2020-12,2099,610,0.29061457837065269176
YEM,Yemen,2021-01,2121,615,0.28995756718528995757
YEM,Yemen,2021-02,2285,634,0.27746170678336980306
YEM,Yemen,2021-03,4357,888,0.20380996098232728942
YEM,Yemen,2021-04,6317,1226,0.19407946810194712680
YEM,Yemen,2021-05,6742,1321,0.19593592405814298428
YEM,Yemen,2021-06,6920,1361,0.19667630057803468208
ZAF,South Africa,2020-03,1353,5,0.00369549150036954915
ZAF,South Africa,2020-04,5647,103,0.01823977333097219763
ZAF,South Africa,2020-05,32683,683,0.02089771440810207141
ZAF,South Africa,2020-06,151209,2657,0.01757170538790680449
ZAF,South Africa,2020-07,493183,8005,0.01623129751025481414
ZAF,South Africa,2020-08,627041,14149,0.02256471267429083585
ZAF,South Africa,2020-09,674339,16734,0.02481541183292083062
ZAF,South Africa,2020-10,725452,19276,0.02657102054994679179
ZAF,South Africa,2020-11,790004,21535,0.02725935564883215781
ZAF,South Africa,2020-12,1057161,28469,0.02692967296372075777
ZAF,South Africa,2021-01,1453761,44164,0.03037913384662265668
ZMB,Zambia,2020-03,35,,
ZMB,Zambia,2020-04,106,3,0.02830188679245283019
ZMB,Zambia,2020-05,1057,7,0.00662251655629139073
ZMB,Zambia,2020-06,1594,24,0.01505646173149309912
ZMB,Zambia,2020-07,5963,151,0.02532282408183800101
ZMB,Zambia,2020-08,12097,288,0.02380755559229561048
ZMB,Zambia,2020-09,14759,332,0.02249474896673216343
