CAN,2021-08-23,1481438,26815,1.32,39932569,52507207,27648631,24858576,60.65
CAN,2021-08-24,1483660,26849,1.31,40004893,52626360,27681967,24944393,60.65
CAN,2021-08-25,1487197,26919,1.3,40067104,52733361,27718436,25014925,64.35
CAN,2021-08-26,1490617,26929,1.29,40150588,52858958,27760576,25098382,69.91
CAN,2021-08-27,1494397,26946,1.28,40235533,52977256,27802076,25175180,69.91
CAN,2021-08-28,1495859,26953,1.27,40325147,53057761,27822384,25235377,69.91
CAN,2021-08-29,1497283,26954,1.26,40405800,53124631,27842589,25282042,69.91
CAN,2021-08-30,1504157,26972,1.26,40476190,53257191,27896091,25361100,69.91
CAN,2021-08-31,1507092,26989,1.23,40539628,53343798,27928378,25415420,69.91
CAN,2021-09-01,1511046,27020,1.23,40605632,53446948,27966470,25480478,69.91
CAN,2021-09-02,1515042,27045,1.22,40693199,53546432,28008700,25537732,71.76
CAN,2021-09-03,1519248,27061,1.21,40781599,53662494,28060301,25602193,71.76
CAN,2021-09-04,1520892,27069,1.2,40870304,53746353,28087065,25659288,71.76
CAN,2021-09-05,1522625,27072,1.19,40949451,53811309,28113038,25698271,71.76
CAN,2021-09-06,1523668,27073,1.19,41023323,53851096,28129799,25721297,71.76
CAN,2021-09-07,1533589,27122,1.23,41085040,53969297,28179223,25790074,68.98
CAN,2021-09-08,1537294,27164,1.22,41151117,54058503,28218516,25839987,68.98
CAN,2021-09-09,1541555,27190,1.2,41228302,54161320,28264207,25897113,66.2
CAN,2021-09-10,1546154,27230,1.19,41324700,54264853,28310051,25954802,66.2
CAN,2021-09-11,1547067,27235,1.19,41422407,54339822,28340569,25999253,66.2
CAN,2021-09-12,1549841,27247,1.19,41513340,54399583,28363525,26036058,66.2
CAN,2021-09-13,1559129,27289,1.18,41593358,54509507,28412136,26097371,66.2
CAN,2021-09-14,1563143,27315,1.15,41668860,54587025,28447648,26139377,69.91
CAN,2021-09-15,1567557,27356,1.14,41752512,54674772,28487156,26187616,69.91
CAN,2021-09-16,1572228,27377,1.13,41861477,54772096,28528613,26243483,69.91
CAN,2021-09-17,1577335,27421,1.13,41973569,54934350,28629817,26304533,69.91
CAN,2021-09-18,1579181,27434,1.12,42088413,55003800,28657928,26345872,68.06
CAN,2021-09-19,1581003,27445,1.11,42190807,55060361,28679898,26380463,68.06
CAN,2021-09-20,1589989,27487,1.11,42287266,55207259,28755932,26451327,68.06
CAN,2021-09-21,1593674,27539,1.09,42370518,55308383,28804684,26503699,68.06
CAN,2021-09-22,1597789,27590,,42461133,55410398,28854095,26556303,68.06
CAN,2021-09-23,1602413,27636,,42578032,55527774,28909369,26618405,68.06
CAN,2021-09-24,1606974,27677,,42704817,55695864,29010613,26685251,68.06
CAN,2021-09-25,1608019,27690,,42825153,55769382,29038529,26730853,
CAN,2021-09-26,1609156,27695,,42921513,55837726,29064708,26773018,
CAN,2021-09-27,1620537,27751,,43006019,55965437,29127021,26838416,
